f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
44.639,54.177,61.566,0.77422,1.477,1.9114,45.639,55.177,62.566,0.99108,0.98893,0.98038
180.39,178.64,178.19,0.98487,1.0167,1.0611,181.39,179.64,179.19,0.90157,0.91406,0.83435
51.364,59.633,65.921,0.8089,1.3898,1.7411,52.376,60.633,66.921,0.99087,0.9879,0.9784
71.436,85.015,99.026,0.7387,1.4137,1.9171,72.468,86.015,100.03,0.96549,0.9738,0.90761
47.282,60.792,73.118,0.69103,1.6531,2.3925,48.439,61.792,74.118,0.99064,0.98745,0.96784
117.14,124.64,130.43,0.90952,1.1431,1.2643,118.14,125.64,131.43,0.98772,0.98876,0.96842
115.47,123.92,130.53,0.88744,1.2029,1.3907,116.47,124.92,131.53,0.97869,0.97518,0.94419
107.54,116.64,124.21,0.87775,1.1868,1.3576,108.54,117.64,125.21,0.98643,0.98758,0.96352
125.36,133.79,140.05,0.89694,1.1866,1.3531,126.36,134.79,141.05,0.98304,0.98252,0.96319
63.812,65.566,64.533,1.0684,1.0844,1.0232,64.715,66.442,65.36,0.96222,0.96884,0.96193
147.4,148.68,148.22,1.0123,1.0143,1.0037,148.39,149.6,149.1,0.9712,0.96077,0.95248
74.721,75.832,75.219,1.0305,1.0618,1.0299,75.723,76.832,76.231,0.87369,0.86929,0.88611
119.03,118.67,116.91,1.0314,0.9939,0.9643,120.03,119.67,117.91,0.95013,0.93619,0.93778
82.852,84.356,84.072,1.029,1.0575,1.0337,83.672,85.084,84.636,0.91385,0.89904,0.90668
133.42,134.37,135,0.9921,1.0155,1.0244,134.38,135.21,135.79,0.97654,0.9702,0.95833
99.626,100.54,100.8,0.9998,1.0295,1.0302,100.64,101.54,101.84,0.7764,0.73504,0.75186
139.61,140.44,141.02,0.99202,1.0115,1.0199,140.61,141.44,142.02,0.94076,0.9278,0.90134
217.84,221.97,224.63,0.97804,1.0378,1.0617,218.84,222.97,225.63,0.94986,0.94825,0.91516
148.67,146.11,142.11,1.0819,0.95826,0.89377,149.58,146.92,142.77,0.98861,0.98787,0.98349
221.35,225.18,228,0.97577,1.0354,1.0611,222.35,226.18,229,0.93524,0.9387,0.89975
141.72,139.16,134.89,1.1007,0.95529,0.88035,142.44,139.59,135.11,0.99036,0.99009,0.98498
53.556,73.658,76.987,0.90855,2.5712,2.9399,54.57,74.66,78.047,0.92634,0.98216,0.89386
120.05,117.43,112.09,1.1777,0.9371,0.8294,121.06,118.44,113.1,0.9554,0.94055,0.94732
133.51,137.53,136.85,1.0115,1.0636,1.0522,134.55,138.54,137.86,0.98946,0.99516,0.98435
132.07,130.91,127.55,1.0986,0.96867,0.89814,133.07,131.91,128.55,0.91735,0.91181,0.92941
79.463,92.417,94.075,0.94917,2.1149,2.3602,80.465,93.419,95.116,0.9166,0.96474,0.88356
108.9,105.6,99.386,1.2372,0.91938,0.78667,109.9,106.6,100.39,0.92124,0.91505,0.92305
102.09,110.87,112.17,0.96719,1.4636,1.5499,103.1,111.88,113.25,0.94786,0.96333,0.92265
116.28,113.64,109.11,1.1898,0.93154,0.82798,117.28,114.64,110.11,0.86662,0.88719,0.87819
95.842,87.995,77.109,1.4817,0.81507,0.59485,96.842,88.995,78.109,0.80989,0.77618,0.8236
165.22,163.35,164.84,0.98201,0.97736,0.99529,166.22,164.35,165.84,0.62287,0.6355,0.61554
