f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
93.071,82.766,80.908,1.0463,0.79178,0.75996,94.071,83.766,81.908,0.90805,0.94836,0.88486
91.876,86.277,88.608,0.9488,0.88178,0.9298,92.876,87.277,89.608,0.74261,0.80339,0.74124
121.61,107.16,97.827,1.1996,0.78022,0.65703,122.61,108.16,98.827,0.83685,0.83349,0.73698
130.4,111.88,99.834,1.2607,0.74544,0.60865,131.4,112.88,100.83,0.82817,0.82712,0.70316
110.57,97.919,90.868,1.1613,0.78428,0.67542,111.57,98.919,91.868,0.82661,0.85701,0.814
112.91,99.132,92.509,1.1484,0.77088,0.67128,113.91,100.13,93.509,0.757,0.81166,0.73831
50.7,39.258,27.214,2.6133,0.60379,0.29179,51.7,40.258,28.238,0.94666,0.87329,0.81809
45.741,34.68,27.772,1.6836,0.57549,0.37211,46.741,35.68,28.778,0.958,0.93435,0.89214
61.259,45.163,35.753,1.595,0.54334,0.34159,62.259,46.163,36.755,0.97879,0.97708,0.9404
60.628,45.524,37.749,1.4563,0.56442,0.38872,61.628,46.524,38.749,0.97406,0.97574,0.93649
90.021,76.195,54.173,1.9795,0.72929,0.36463,91.021,77.195,55.173,0.80395,0.92083,0.88542
73.669,61.522,45.7,1.7815,0.69624,0.38697,74.669,62.522,46.7,0.85067,0.93524,0.90058
101.51,97.157,69.72,1.999,0.91987,0.47315,102.51,98.157,70.72,0.79454,0.89338,0.92016
112.73,93.922,68.865,1.8708,0.69905,0.37341,113.73,94.922,69.865,0.82538,0.90392,0.90804
80.297,81.038,61.849,3.6317,1.0846,0.52983,81.297,82.038,62.858,0.97341,0.86758,0.86041
84.294,83.083,70.702,2.996,1.0084,0.6551,85.294,84.083,71.707,0.96142,0.85505,0.85515
133.3,131.01,138,0.90693,0.96076,1.0638,134.3,132.01,139,0.96875,0.98955,0.9447
97.007,96.054,103.55,0.86127,0.98071,1.1405,98.007,97.054,104.55,0.93585,0.90355,0.8699
134.61,116.67,87.179,2.4562,0.78245,0.39936,135.61,117.67,88.179,0.86762,0.75605,0.70022
164.38,133.93,117.3,1.3065,0.66369,0.50914,165.38,134.93,118.3,0.81293,0.77957,0.61942
170.96,138.33,119.89,1.3315,0.65476,0.49184,171.96,139.33,120.89,0.83607,0.6292,0.54324
170.7,138.21,121.08,1.3031,0.65561,0.50311,171.7,139.21,122.08,0.78601,0.76671,0.7063
