f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
56.816,55.805,29.438,3.6581,0.9414,0.26093,57.757,56.552,30.762,0.96292,0.93508,0.90703
58.397,63.783,30.641,4.3918,1.1708,0.27268,59.382,64.632,32.026,0.97477,0.91985,0.92558
30.315,28.7,15.407,3.3575,0.87871,0.26657,31.297,29.657,16.477,0.9482,0.92201,0.88177
70.338,79.275,36.851,4.6485,1.2652,0.27393,71.298,80.148,38.318,0.97587,0.90221,0.90772
243.06,187.84,154.29,1.4829,0.59771,0.40343,243.78,188.84,155.29,0.80403,0.9381,0.6653
245.02,195.42,160.96,1.4764,0.63832,0.43373,245.54,196.42,161.96,0.6462,0.94464,0.5069
232.62,175.43,144.83,1.468,0.56807,0.38707,233.6,176.43,145.83,0.90944,0.95032,0.80338
242.82,187.45,155.04,1.4618,0.59595,0.40771,243.63,188.45,156.04,0.65111,0.93261,0.47834
239.12,205.71,190.38,1.1674,0.74121,0.63501,239.3,206.71,191.38,0.8395,0.96649,0.82633
218.03,185.5,171.33,1.1721,0.72625,0.61975,218.42,186.5,172.33,0.91611,0.97402,0.87891
223.24,185.89,172.39,1.1627,0.69342,0.59641,222.85,186.89,173.39,0.9703,0.9827,0.92734
234.06,192.69,175.94,1.1995,0.67775,0.56506,234.7,193.69,176.94,0.97265,0.98304,0.92963
191.83,132.54,96.1,2.1692,0.46742,0.24641,192.79,133.54,97.1,0.86443,0.90659,0.74557
166.16,127.7,103.29,1.6215,0.5535,0.3535,167.16,128.7,104.29,0.91568,0.96573,0.84508
243.94,183.49,149.72,1.502,0.56623,0.37722,244.78,184.49,150.72,0.78347,0.9372,0.67173
234.83,183.06,152.54,1.4403,0.60783,0.42211,235.83,184.06,153.54,0.94305,0.96425,0.891
63.411,58.72,39.02,3.837,0.88687,0.3524,64.411,59.72,40.021,0.94547,0.8422,0.8358
73.761,65.365,54.34,2.1251,0.81005,0.55878,74.761,66.365,55.34,0.80308,0.85081,0.74207
82.856,74.18,68.146,1.1846,0.80735,0.68528,83.856,75.18,69.146,0.91906,0.95813,0.86998
61.761,59.479,57.911,1.0556,0.92747,0.87892,62.761,60.479,58.911,0.63892,0.72463,0.55163
129.76,125.67,119.74,1.1015,0.93797,0.85167,130.76,126.67,120.74,0.88307,0.90683,0.81605
132.36,127.29,120.14,1.124,0.92608,0.82685,133.36,128.29,121.14,0.88131,0.90066,0.79702
126.32,121.83,115.96,1.1038,0.93028,0.84281,127.32,122.83,116.96,0.9098,0.93711,0.85319
129.12,123.61,116.71,1.1217,0.91654,0.8172,130.12,124.61,117.71,0.90909,0.91401,0.81805
23.342,19.892,14.03,2.1429,0.74004,0.38422,24.342,20.892,15.03,0.94113,0.92458,0.87067
34.416,27.881,22.022,1.5931,0.66277,0.4183,35.416,28.881,23.022,0.96152,0.97429,0.91331
43.45,34.86,26.982,1.6762,0.64527,0.38892,44.45,35.86,27.982,0.95861,0.97306,0.90166
42.868,34.867,27.329,1.6271,0.66321,0.4093,43.868,35.867,28.329,0.96057,0.97168,0.89414
49.187,42.305,28.581,2.3072,0.80852,0.34877,50.187,43.305,29.581,0.92969,0.9547,0.89898
48.11,44.006,29.085,2.201,0.80634,0.3817,49.11,45.006,30.086,0.94598,0.94158,0.90117
54.008,52.968,34.579,2.3443,0.96573,0.41055,55.008,53.968,35.579,0.80795,0.93313,0.83702
55.346,43.184,32.172,1.8074,0.60912,0.33775,56.346,44.184,33.172,0.91686,0.97005,0.88695
55.72,59.115,47.539,3.0458,1.2189,0.60331,56.72,60.115,48.539,0.96734,0.90247,0.89797
63.072,65.51,58.719,1.9695,1.1225,0.78418,64.072,66.51,59.719,0.91244,0.91514,0.88462
92.382,93.484,91.939,1.045,1.0197,0.98097,93.382,94.484,92.939,0.96172,0.98189,0.92979
70.682,74.725,74.185,1.0147,1.1177,1.1017,71.682,75.725,75.185,0.71226,0.90722,0.78598
165.49,153.78,120.55,1.9858,0.89211,0.51574,166.49,154.78,121.56,0.76958,0.66751,0.43902
189.38,167.6,147.99,1.286,0.78298,0.61054,190.38,168.6,148.99,0.67996,0.69549,0.322
195.57,172.59,153.66,1.2616,0.77878,0.61735,196.57,173.59,154.66,0.75194,0.81822,0.5058
